,REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,VECTOR,COORDINATE,VALUE,TERMINATED
1022539,2021-03,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,84.2,0
1022540,2021-03,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,125.5,0
1022541,2021-03,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,170.2,0
1022542,2021-03,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,128.3,0
1022543,2021-03,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,103.1,0
1022544,2021-03,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,167.4,0
1022545,2021-03,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,117.5,0
1022546,2021-03,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,101.0,0
1022547,2021-03,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,47.6,0
1022548,2021-03,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,147.1,0
1022549,2021-03,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,46.8,0
1022550,2021-03,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,94.0,0
1022551,2021-03,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,54.3,0
1022552,2021-03,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,186.4,0
1022553,2021-03,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,235.5,0
1022554,2021-03,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,164.0,0
1022555,2021-03,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,166.7,0
1022556,2021-03,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,177.0,0
1022557,2021-03,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,168.9,0
1022558,2021-03,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,178.0,0
1022559,2021-03,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,132.3,0
1022560,2021-03,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,146.0,0
1022561,2021-03,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,127.6,0
1022562,2021-03,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,134.9,0
1022563,2021-03,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,113.9,0
1022564,2021-03,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,130.4,0
1022565,2021-03,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,285.1,0
1022566,2021-03,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,284.5,0
1022567,2021-03,Ontario,2016A000235,Recreational cannabis (201812=100),201812=100,388,v1043024078,14.367,79.9,0
1022568,2021-03,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,138.1,0
1022569,2021-03,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,135.9,0
1022570,2021-03,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,140.0,0
1022573,2021-03,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,136.0,0
1022574,2021-03,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,139.4,0
1022575,2021-03,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,139.7,0
1022576,2021-03,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,137.6,0
1022577,2021-03,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,159.0,0
1022578,2021-03,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,153.1,0
1022579,2021-03,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,166.0,0
1022580,2021-03,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,124.0,0
1022581,2021-03,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,93.1,0
1022582,2021-03,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,91.4,0
1022583,2021-03,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,153.9,0
1022584,2021-03,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,156.2,0
1022590,2021-03,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,142.5,0
1022591,2021-03,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,154.2,0
1022592,2021-03,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,131.7,0
1022593,2021-03,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,160.4,0
1022594,2021-03,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,169.7,0
1024470,2021-04,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,141.8,0
1024471,2021-04,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,157.2,0
1024472,2021-04,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,155.2,0
1024473,2021-04,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,174.7,0
1024474,2021-04,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,175.1,0
1024475,2021-04,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,194.9,0
1024476,2021-04,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,133.6,0
1024477,2021-04,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,179.1,0
1024478,2021-04,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,185.6,0
1024479,2021-04,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,169.2,0
1024480,2021-04,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,147.6,0
1024481,2021-04,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,157.8,0
1024482,2021-04,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,149.5,0
1024483,2021-04,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,145.6,0
1024484,2021-04,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,142.5,0
1024485,2021-04,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,164.2,0
1024486,2021-04,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,148.5,0
1024487,2021-04,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,190.5,0
1024488,2021-04,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,161.1,0
1024489,2021-04,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,170.3,0
1024490,2021-04,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,144.4,0
1024491,2021-04,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,142.8,0
1024492,2021-04,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,137.6,0
1024493,2021-04,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,147.4,0
1024494,2021-04,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,158.8,0
1024495,2021-04,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,158.4,0
1024496,2021-04,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,161.6,0
1024497,2021-04,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,142.1,0
1024498,2021-04,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,146.4,0
1024499,2021-04,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,170.7,0
1024500,2021-04,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,134.2,0
1024501,2021-04,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,128.1,0
1024502,2021-04,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,162.2,0
1024503,2021-04,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,154.6,0
1024504,2021-04,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,127.5,0
1024505,2021-04,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,127.5,0
1024506,2021-04,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,162.0,0
1024507,2021-04,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,206.2,0
1024508,2021-04,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,171.4,0
1024509,2021-04,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,292.6,0
1024510,2021-04,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,145.7,0
1024511,2021-04,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,174.4,0
1024512,2021-04,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,151.8,0
1024513,2021-04,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,314.7,0
1024514,2021-04,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,121.3,0
1024515,2021-04,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,267.3,0
1024516,2021-04,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,126.8,0
1024517,2021-04,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,141.5,0
1024518,2021-04,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,113.2,0
1024519,2021-04,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,105.5,0
1024520,2021-04,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,116.5,0
1024521,2021-04,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,184.6,0
1024522,2021-04,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,127.0,0
1024523,2021-04,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,130.8,0
1024524,2021-04,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,165.0,0
1024525,2021-04,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,152.6,0
1024526,2021-04,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,100.6,0
1024527,2021-04,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,94.0,0
1024528,2021-04,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,90.5,0
1024529,2021-04,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,106.0,0
1024530,2021-04,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,90.3,0
1024531,2021-04,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,89.7,0
1024532,2021-04,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,84.3,0
1024533,2021-04,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,90.7,0
1024534,2021-04,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,79.8,0
1024535,2021-04,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,76.7,0
1024536,2021-04,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,86.3,0
1024537,2021-04,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,73.4,0
1024538,2021-04,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,84.2,0
1024539,2021-04,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,143.3,0
1024540,2021-04,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,155.4,0
1024541,2021-04,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,149.7,0
1024542,2021-04,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,146.3,0
1024543,2021-04,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,110.9,0
1024544,2021-04,Ontario,2016A000235,Purchase and leasing of passenger vehicles,2002=100,17,v41691991,14.179,110.5,0
1024545,2021-04,Ontario,2016A000235,Purchase of passenger vehicles,2002=100,17,v41691992,14.18,111.5,0
1024546,2021-04,Ontario,2016A000235,Operation of passenger vehicles,2002=100,17,v41691993,14.183,180.5,0
1024547,2021-04,Ontario,2016A000235,Gasoline,2002=100,17,v41691994,14.184000000000001,184.4,0
1024548,2021-04,Ontario,2016A000235,"Passenger vehicle parts, maintenance and repairs",2002=100,17,v41691995,14.185,149.8,0
1024549,2021-04,Ontario,2016A000235,Other passenger vehicle operating expenses,2002=100,17,v41691996,14.187999999999999,195.8,0
1024550,2021-04,Ontario,2016A000235,Passenger vehicle insurance premiums,2002=100,17,v41691997,14.189,195.3,0
1024551,2021-04,Ontario,2016A000235,Passenger vehicle registration fees,2002=100,17,v41691998,14.19,159.4,0
1024552,2021-04,Ontario,2016A000235,Public transportation,2002=100,17,v41691999,14.194,177.5,0
1024553,2021-04,Ontario,2016A000235,Local and commuter transportation,2002=100,17,v41692000,14.195,169.9,0
1024554,2021-04,Ontario,2016A000235,City bus and subway transportation,2002=100,17,v41692001,14.196,178.0,0
1024555,2021-04,Ontario,2016A000235,Taxi and other local and commuter transportation services,2002=100,17,v41692002,14.197000000000001,147.7,0
1024556,2021-04,Ontario,2016A000235,Inter-city transportation,2002=100,17,v41692003,14.198,177.6,0
1024557,2021-04,Ontario,2016A000235,Health and personal care,2002=100,17,v41692004,14.200999999999999,133.0,0
1024558,2021-04,Ontario,2016A000235,Health care,2002=100,17,v41692005,14.202,136.0,0
1024559,2021-04,Ontario,2016A000235,Health care goods,2002=100,17,v41713475,14.31,109.2,0
1024560,2021-04,Ontario,2016A000235,Medicinal and pharmaceutical products,2002=100,17,v41692007,14.204,102.8,0
1024561,2021-04,Ontario,2016A000235,Prescribed medicines (excluding medicinal cannabis),2002=100,17,v41692008,14.205,84.5,0
1024562,2021-04,Ontario,2016A000235,Non-prescribed medicines,2002=100,17,v41692009,14.206,127.7,0
1024563,2021-04,Ontario,2016A000235,Health care services,2002=100,17,v41713476,14.311,177.2,0
1024564,2021-04,Ontario,2016A000235,Personal care,2002=100,17,v41692011,14.212,130.2,0
1024565,2021-04,Ontario,2016A000235,Personal care supplies and equipment,2002=100,17,v41692012,14.213,105.8,0
1024566,2021-04,Ontario,2016A000235,Personal care services,2002=100,17,v41692013,14.218,168.3,0
1024567,2021-04,Ontario,2016A000235,"Recreation, education and reading",2002=100,17,v41692014,14.219000000000001,118.1,0
1024568,2021-04,Ontario,2016A000235,Recreation,2002=100,17,v41692015,14.22,101.7,0
1024569,2021-04,Ontario,2016A000235,Recreational equipment and services (excluding recreational vehicles),2002=100,17,v41692016,14.220999999999998,48.0,0
1024570,2021-04,Ontario,2016A000235,Purchase and operation of recreational vehicles,2002=100,17,v41692017,14.228,147.8,0
1024571,2021-04,Ontario,2016A000235,"Home entertainment equipment, parts and services",2002=100,17,v41692018,14.232999999999999,46.7,0
1024572,2021-04,Ontario,2016A000235,Travel services,2002=100,17,v41692019,14.24,95.2,0
1024573,2021-04,Ontario,2016A000235,Traveller accommodation,2002=100,17,v41692020,14.241,55.9,0
1024574,2021-04,Ontario,2016A000235,Other cultural and recreational services,2002=100,17,v41692021,14.243,186.7,0
1024575,2021-04,Ontario,2016A000235,Video and audio subscription services,2002=100,17,v41692022,14.245,235.5,0
1024576,2021-04,Ontario,2016A000235,Education and reading,2002=100,17,v41692023,14.247,164.0,0
1024577,2021-04,Ontario,2016A000235,Education,2002=100,17,v41692024,14.248,166.7,0
1024578,2021-04,Ontario,2016A000235,Tuition fees,2002=100,17,v41692025,14.249,177.0,0
1024579,2021-04,Ontario,2016A000235,Reading material (excluding textbooks),2002=100,17,v41692026,14.252,169.0,0
1024580,2021-04,Ontario,2016A000235,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,v41692027,14.255999999999998,178.3,0
1024581,2021-04,Ontario,2016A000235,Alcoholic beverages,2002=100,17,v41692028,14.257,131.9,0
1024582,2021-04,Ontario,2016A000235,Alcoholic beverages served in licensed establishments,2002=100,17,v41692029,14.258,145.7,0
1024583,2021-04,Ontario,2016A000235,Alcoholic beverages purchased from stores,2002=100,17,v41692030,14.262,127.1,0
1024584,2021-04,Ontario,2016A000235,Beer purchased from stores,2002=100,17,v41692031,14.263,134.9,0
1024585,2021-04,Ontario,2016A000235,Wine purchased from stores,2002=100,17,v41692032,14.264000000000001,112.5,0
1024586,2021-04,Ontario,2016A000235,Liquor purchased from stores,2002=100,17,v41692033,14.265,130.3,0
1024587,2021-04,Ontario,2016A000235,Tobacco products and smokers' supplies,2002=100,17,v41692034,14.265999999999998,288.6,0
1024588,2021-04,Ontario,2016A000235,Cigarettes,2002=100,17,v41692035,14.267000000000001,288.0,0
1024589,2021-04,Ontario,2016A000235,Recreational cannabis (201812=100),201812=100,388,v1043024078,14.367,79.9,0
1024590,2021-04,Ontario,2016A000235,All-items excluding food,2002=100,17,v41692044,14.284,139.1,0
1024591,2021-04,Ontario,2016A000235,All-items excluding food and energy,2002=100,17,v41692045,14.285,136.7,0
1024592,2021-04,Ontario,2016A000235,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,v41692052,14.29,140.8,0
1024595,2021-04,Ontario,2016A000235,All-items excluding shelter,2002=100,17,v41692046,14.293,136.7,0
1024596,2021-04,Ontario,2016A000235,All-items excluding energy,2002=100,17,v41692050,14.287,140.0,0
1024597,2021-04,Ontario,2016A000235,All-items excluding gasoline,2002=100,17,v41693257,14.302,140.4,0
1024598,2021-04,Ontario,2016A000235,Private transportation excluding gasoline,2002=100,17,v43972169,14.312000000000001,137.7,0
1024599,2021-04,Ontario,2016A000235,Food and energy,2002=100,17,v41692049,14.286,159.9,0
1024600,2021-04,Ontario,2016A000235,Fresh fruit and vegetables,2002=100,17,v41692047,14.294,150.0,0
1024601,2021-04,Ontario,2016A000235,Energy,2002=100,17,v41692051,14.288,170.1,0
1024602,2021-04,Ontario,2016A000235,Goods,2002=100,17,v41692039,14.274000000000001,124.7,0
1024603,2021-04,Ontario,2016A000235,Durable goods,2002=100,17,v41692040,14.275,93.2,0
1024604,2021-04,Ontario,2016A000235,Semi-durable goods,2002=100,17,v41692041,14.276,92.1,0
1024605,2021-04,Ontario,2016A000235,Non-durable goods,2002=100,17,v41692042,14.277000000000001,155.0,0
1024606,2021-04,Ontario,2016A000235,Services,2002=100,17,v41692043,14.282,157.1,0
1024612,2021-04,"Toronto, Ontario",2011S0503535,All-items,2002=100,17,v41692888,16.2,143.1,0
1024613,2021-04,"Toronto, Ontario",2011S0503535,Shelter,2002=100,17,v41692889,16.79,154.8,0
1024614,2021-04,"Toronto, Ontario",2011S0503535,Rented accommodation,2002=100,17,v41692890,16.8,130.7,0
1024615,2021-04,"Toronto, Ontario",2011S0503535,Owned accommodation,2002=100,17,v41692891,16.84,161.1,0
1024616,2021-04,"Toronto, Ontario",2011S0503535,"Water, fuel and electricity",2002=100,17,v41692892,16.91,174.8,0
1026492,2021-05,Ontario,2016A000235,All-items,2002=100,17,v41691919,14.2,142.6,0
1026493,2021-05,Ontario,2016A000235,Food,2002=100,17,v41691920,14.3,158.1,0
1026494,2021-05,Ontario,2016A000235,Food purchased from stores,2002=100,17,v41691921,14.4,156.4,0
1026495,2021-05,Ontario,2016A000235,Meat,2002=100,17,v41691922,14.5,175.0,0
1026496,2021-05,Ontario,2016A000235,Fresh or frozen meat (excluding poultry),2002=100,17,v41691923,14.6,177.4,0
1026497,2021-05,Ontario,2016A000235,Fresh or frozen beef,2002=100,17,v41691924,14.7,194.2,0
1026498,2021-05,Ontario,2016A000235,Fresh or frozen pork,2002=100,17,v41691925,14.8,138.3,0
1026499,2021-05,Ontario,2016A000235,Fresh or frozen poultry,2002=100,17,v41691926,14.1,175.1,0
1026500,2021-05,Ontario,2016A000235,Fresh or frozen chicken,2002=100,17,v41691927,14.11,177.0,0
1026501,2021-05,Ontario,2016A000235,Processed meat,2002=100,17,v41691928,14.13,170.9,0
1026502,2021-05,Ontario,2016A000235,"Fish, seafood and other marine products",2002=100,17,v41691929,14.16,148.8,0
1026503,2021-05,Ontario,2016A000235,Fish,2002=100,17,v41691930,14.17,159.3,0
1026504,2021-05,Ontario,2016A000235,Dairy products and eggs,2002=100,17,v41691931,14.21,150.5,0
1026505,2021-05,Ontario,2016A000235,Dairy products,2002=100,17,v41691932,14.22,146.7,0
1026506,2021-05,Ontario,2016A000235,Fresh milk,2002=100,17,v41691933,14.23,141.3,0
1026507,2021-05,Ontario,2016A000235,Butter,2002=100,17,v41691934,14.24,167.0,0
1026508,2021-05,Ontario,2016A000235,Cheese,2002=100,17,v41691935,14.25,150.9,0
1026509,2021-05,Ontario,2016A000235,Eggs,2002=100,17,v41691936,14.28,190.3,0
1026510,2021-05,Ontario,2016A000235,Bakery and cereal products (excluding baby food),2002=100,17,v41691937,14.29,165.0,0
1026511,2021-05,Ontario,2016A000235,Bakery products,2002=100,17,v41691938,14.3,174.8,0
1026512,2021-05,Ontario,2016A000235,Cereal products (excluding baby food),2002=100,17,v41691939,14.34,147.4,0
1026513,2021-05,Ontario,2016A000235,"Fruit, fruit preparations and nuts",2002=100,17,v41691940,14.39,143.3,0
1026514,2021-05,Ontario,2016A000235,Fresh fruit,2002=100,17,v41691941,14.4,137.5,0
1026515,2021-05,Ontario,2016A000235,Preserved fruit and fruit preparations,2002=100,17,v41691942,14.45,148.6,0
1026516,2021-05,Ontario,2016A000235,Vegetables and vegetable preparations,2002=100,17,v41691943,14.49,159.3,0
1026517,2021-05,Ontario,2016A000235,Fresh vegetables,2002=100,17,v41691944,14.5,159.3,0
1026518,2021-05,Ontario,2016A000235,Preserved vegetables and vegetable preparations,2002=100,17,v41691945,14.55,160.9,0
1026519,2021-05,Ontario,2016A000235,Other food products and non-alcoholic beverages,2002=100,17,v41691946,14.58,143.2,0
1026520,2021-05,Ontario,2016A000235,Sugar and confectionery,2002=100,17,v41691947,14.59,147.0,0
1026521,2021-05,Ontario,2016A000235,Edible fats and oils,2002=100,17,v41691948,14.62,175.0,0
1026522,2021-05,Ontario,2016A000235,Coffee and tea,2002=100,17,v41691949,14.65,139.2,0
1026523,2021-05,Ontario,2016A000235,Non-alcoholic beverages,2002=100,17,v41691950,14.74,130.9,0
1026524,2021-05,Ontario,2016A000235,Food purchased from restaurants,2002=100,17,v41691951,14.75,162.4,0
1026525,2021-05,Ontario,2016A000235,Shelter,2002=100,17,v41691952,14.79,155.7,0
1026526,2021-05,Ontario,2016A000235,Rented accommodation,2002=100,17,v41691953,14.8,128.1,0
1026527,2021-05,Ontario,2016A000235,Rent,2002=100,17,v41691954,14.81,128.1,0
1026528,2021-05,Ontario,2016A000235,Owned accommodation,2002=100,17,v41691955,14.84,163.6,0
1026529,2021-05,Ontario,2016A000235,Homeowners' replacement cost,2002=100,17,v41691956,14.86,210.8,0
1026530,2021-05,Ontario,2016A000235,Property taxes and other special charges,2002=100,17,v41691957,14.87,171.4,0
1026531,2021-05,Ontario,2016A000235,Homeowners' home and mortgage insurance,2002=100,17,v41691958,14.88,294.3,0
1026532,2021-05,Ontario,2016A000235,Homeowners' maintenance and repairs,2002=100,17,v41691959,14.89,145.3,0
1026533,2021-05,Ontario,2016A000235,"Water, fuel and electricity",2002=100,17,v41691960,14.91,174.8,0
1026534,2021-05,Ontario,2016A000235,Electricity,2002=100,17,v41691961,14.92,152.3,0
1026535,2021-05,Ontario,2016A000235,Water,2002=100,17,v41691962,14.93,314.7,0
1026536,2021-05,Ontario,2016A000235,Natural gas,2002=100,17,v41691963,14.94,121.3,0
1026537,2021-05,Ontario,2016A000235,Fuel oil and other fuels,2002=100,17,v41691964,14.95,271.5,0
1026538,2021-05,Ontario,2016A000235,"Household operations, furnishings and equipment",2002=100,17,v41691965,14.96,127.0,0
1026539,2021-05,Ontario,2016A000235,Household operations,2002=100,17,v41691966,14.97,142.3,0
1026540,2021-05,Ontario,2016A000235,Communications,2002=100,17,v41691967,14.98,112.0,0
1026541,2021-05,Ontario,2016A000235,Telephone services,2002=100,17,v41691968,14.99,103.9,0
1026542,2021-05,Ontario,2016A000235,Internet access services (200212=100),200212=100,16,v41693222,14.297,116.5,0
1026543,2021-05,Ontario,2016A000235,Child care and housekeeping services,2002=100,17,v41691969,14.100999999999999,184.6,0
1026544,2021-05,Ontario,2016A000235,Household cleaning products,2002=100,17,v41691970,14.104000000000001,128.6,0
1026545,2021-05,Ontario,2016A000235,"Paper, plastic and aluminum foil supplies",2002=100,17,v41691971,14.107000000000001,133.4,0
1026546,2021-05,Ontario,2016A000235,Other household goods and services,2002=100,17,v41691972,14.11,167.5,0
1026547,2021-05,Ontario,2016A000235,Financial services (200212=100),200212=100,16,v41693235,14.298,154.1,0
1026548,2021-05,Ontario,2016A000235,Household furnishings and equipment,2002=100,17,v41691973,14.116,100.1,0
1026549,2021-05,Ontario,2016A000235,Furniture and household textiles,2002=100,17,v41691974,14.117,93.6,0
1026550,2021-05,Ontario,2016A000235,Furniture,2002=100,17,v41691975,14.118,89.9,0
1026551,2021-05,Ontario,2016A000235,Household textiles,2002=100,17,v41691976,14.122,107.8,0
1026552,2021-05,Ontario,2016A000235,Household equipment,2002=100,17,v41691977,14.126,89.7,0
1026553,2021-05,Ontario,2016A000235,Household appliances,2002=100,17,v41691978,14.127,89.5,0
1026554,2021-05,Ontario,2016A000235,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,v41691979,14.132,80.8,0
1026555,2021-05,Ontario,2016A000235,Clothing and footwear,2002=100,17,v41691980,14.139000000000001,90.8,0
1026556,2021-05,Ontario,2016A000235,Clothing,2002=100,17,v41691981,14.14,79.7,0
1026557,2021-05,Ontario,2016A000235,Women's clothing,2002=100,17,v41691982,14.140999999999998,75.8,0
1026558,2021-05,Ontario,2016A000235,Men's clothing,2002=100,17,v41691983,14.148,87.9,0
1026559,2021-05,Ontario,2016A000235,Children's clothing,2002=100,17,v41691984,14.155,72.5,0
1026560,2021-05,Ontario,2016A000235,Footwear,2002=100,17,v41691985,14.161,85.5,0
1026561,2021-05,Ontario,2016A000235,"Clothing accessories, watches and jewellery",2002=100,17,v41691986,14.165999999999999,141.5,0
1026562,2021-05,Ontario,2016A000235,"Clothing material, notions and services",2002=100,17,v41691987,14.171,156.3,0
1026563,2021-05,Ontario,2016A000235,Transportation,2002=100,17,v41691988,14.175999999999998,150.9,0
1026564,2021-05,Ontario,2016A000235,Private transportation,2002=100,17,v41691989,14.177,148.0,0
1026565,2021-05,Ontario,2016A000235,"Purchase, leasing and rental of passenger vehicles",2002=100,17,v41691990,14.177999999999999,112.5,0
